Business Name,City,County,Phone,Address,Business Type,Source,Chain Status
WELL SEASON SEAFOOD RESTAURANT,ELK GROVE,Sacramento,,9089 BRUCEVILLE RD,Restaurant,ABC License Data,INDEPENDENT
WENELLIS PIZZA,SACRAMENTO,Sacramento,,4215 ARDEN WY,Food Service,ABC License Data,INDEPENDENT
WEST COAST TACO BAR,ELK GROVE,Sacramento,,8791 ELK GROVE BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
WHOLE FOODS MARKET,FOLSOM,Sacramento,,270 PALLADIO PARKWAY,Food Service,ABC License Data,CHAIN
WHOLE FOODS MARKET,SACRAMENTO,Sacramento,,4315 ARDEN WAY,Food Service,ABC License Data,CHAIN
WILD REJOICE WINE COMPANY,SACRAMENTO,Sacramento,,5218 MECKEL WAY,Food Service,ABC License Data,INDEPENDENT
WILD REJOICE WINE COMPANY @ CARMICHAEL CFM,CARMICHAEL,Sacramento,,5750 GRANT AVE,Food Service,ABC License Data,INDEPENDENT
WILDWOOD KITCHEN & BAR,SACRAMENTO,Sacramento,,556 PAVILIONS LANE,Bar,ABC License Data,INDEPENDENT
WILLAMETTE WINEWORKS,FOLSOM,Sacramento,,824 SUTTER ST,Food Service,ABC License Data,INDEPENDENT
WILLIE J'S BURGERS & MORE,SACRAMENTO,Sacramento,,2010 CLUB CENTER DR,Food Service,ABC License Data,INDEPENDENT
WILLY'S CAFE,SACRAMENTO,Sacramento,,4065 MCKINLEY BLVD,Restaurant,ABC License Data,INDEPENDENT
WILTON STORE,WILTON,Sacramento,,11030 WILTON RD,Food Service,ABC License Data,INDEPENDENT
WINE CONSULTANT THE,CITRUS HEIGHTS,Sacramento,,8039 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
WINE KEY MANAGEMENT,SACRAMENTO,Sacramento,,815 17TH ST,Food Service,ABC License Data,INDEPENDENT
WING WA SUPERMARKET,SACRAMENTO,Sacramento,,6021 STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
WINGSTOP,SACRAMENTO,Sacramento,,5950 FLORIN RD,Food Service,ABC License Data,INDEPENDENT
WISMETTAC ASIAN FOODS,SACRAMENTO,Sacramento,,860 NATIONAL DR,Asian Restaurant,ABC License Data,INDEPENDENT
WONDER CAFE & RESTAURANT,SACRAMENTO,Sacramento,,6880 65TH ST,Restaurant,ABC License Data,INDEPENDENT
WONG'S CANTON CHINESE RESTAURANT,NORTH HIGHLANDS,Sacramento,,5811 WATT AVE,Restaurant,ABC License Data,INDEPENDENT
WORLD MARKET,CITRUS HEIGHTS,Sacramento,,6191 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
WORLD MARKET,FOLSOM,Sacramento,,2797 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
WORLD MARKET,SACRAMENTO,Sacramento,,1821 HOWE AVE,Food Service,ABC License Data,INDEPENDENT
XOCHIMILCO MEXICAN RESTAURANT,SACRAMENTO,Sacramento,,4904 AUBURN BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
Y-NOT CLUB,ELK GROVE,Sacramento,,8945 GRANT LINE RD,Food Service,ABC License Data,INDEPENDENT
YARD HOUSE RESTAURANT,SACRAMENTO,Sacramento,,405 K ST,Restaurant,ABC License Data,INDEPENDENT
YEE CHONG CHINESE RESTAURANT,SACRAMENTO,Sacramento,,5938 STOCKTON BLVD,Restaurant,ABC License Data,INDEPENDENT
YEREVAN BAR AND RESTAURANT INC,CARMICHAEL,Sacramento,,7600 FAIR OAKS BLVD,Bar,ABC License Data,INDEPENDENT
YIANNI'S BAR AND GRILL,CARMICHAEL,Sacramento,,6628 FAIR OAKS BLVD,Bar,ABC License Data,INDEPENDENT
YOUNG DONG RESTAURANT,SACRAMENTO,Sacramento,,5609 FREEPORT BLVD,Restaurant,ABC License Data,INDEPENDENT
YUE HUANG RESTAURANT,SACRAMENTO,Sacramento,,3860 TRUXEL RD,Restaurant,ABC License Data,INDEPENDENT
YUMMY TER!YAKI AND SUSHI,ANTELOPE,Sacramento,,7909 WALERGA RD,Food Service,ABC License Data,INDEPENDENT
Z-TOWN ASIAN GASTRO BAR,ELK GROVE,Sacramento,,8409 ELK GROVE FLORIN RD,Asian Restaurant,ABC License Data,INDEPENDENT
ZEBRA CLUB,SACRAMENTO,Sacramento,,1900 P ST,Food Service,ABC License Data,INDEPENDENT
ZELDAS PIZZA,SACRAMENTO,Sacramento,,1415 21ST ST,Food Service,ABC License Data,INDEPENDENT
ZINFANDEL GRILLE,SACRAMENTO,Sacramento,,2384 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
